SO2,CO,O3,NO2,PM10,PM25,기온(°C),강수량(mm),풍속(m/s),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),최저운고(100m ),시정(10m),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C),Year,Month,Day,Hour,풍향(16방위)_20.0,풍향(16방위)_50.0,풍향(16방위)_70.0,풍향(16방위)_90.0,풍향(16방위)_110.0,풍향(16방위)_140.0,풍향(16방위)_160.0,풍향(16방위)_180.0,풍향(16방위)_200.0,풍향(16방위)_230.0,풍향(16방위)_250.0,풍향(16방위)_270.0,풍향(16방위)_280.86302185283785,풍향(16방위)_280.9498875129443,풍향(16방위)_290.0,풍향(16방위)_320.0,풍향(16방위)_340.0,풍향(16방위)_360.0,중하층운량(10분위)_1.0,중하층운량(10분위)_2.0,중하층운량(10분위)_3.0,중하층운량(10분위)_4.0,중하층운량(10분위)_5.0,중하층운량(10분위)_6.0,중하층운량(10분위)_7.0,중하층운량(10분위)_8.0,중하층운량(10분위)_9.0,중하층운량(10분위)_10.0,전운량(10분위)_1.0,전운량(10분위)_2.0,전운량(10분위)_2.753080801596446,전운량(10분위)_3.0,전운량(10분위)_4.0,전운량(10분위)_5.0,전운량(10분위)_6.0,전운량(10분위)_6.024005423589677,전운량(10분위)_7.0,전운량(10분위)_8.0,전운량(10분위)_9.0,전운량(10분위)_10.0
0.003,0.4,0.032,0.009,36.0,12.0,-4.2,0.0,1.9,39.0,1.7,-16.1,1023.6,1034.8,1.0,1.45,0.0,0.0,22.868206850510532,2000.0,-0.5,-1.3,-1.5,-0.3,1.0,2021.0,1.0,3.0,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.3,0.035,0.008,22.0,9.0,-3.1,0.0,2.9,33.0,1.6,-17.1,1023.2,1034.3,1.0,1.78,0.0,0.0,10.0,2000.0,1.6,-0.9,-1.3,-0.3,1.0,2021.0,1.0,3.0,12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.003,0.4,0.032,0.011,24.0,12.0,-2.4,0.0,3.1,30.0,1.5,-17.6,1022.9,1034.0,0.9,1.62,0.0,0.0,11.0,2000.0,1.1,-0.6,-1.1,-0.3,1.0,2021.0,1.0,3.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.003,0.4,0.033,0.01,26.0,12.0,-2.3,0.0,3.6,30.0,1.6,-17.5,1022.7,1033.8,0.3,1.21,0.0,0.0,12.0,2000.0,1.6,-0.3,-0.9,-0.3,1.0,2021.0,1.0,3.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.003,0.4,0.033,0.01,27.0,11.0,-2.4,0.0,3.7,33.0,1.7,-16.5,1022.2,1033.3,0.2,0.76,0.0,0.0,19.301613267599905,2000.0,0.0,-0.2,-0.8,-0.3,1.0,2021.0,1.0,3.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.003,0.4,0.031,0.012,28.0,13.0,-2.3,0.0,2.5,35.0,1.8,-15.7,1022.1,1033.2,0.0,0.48,0.0,0.0,20.187246985181318,2000.0,-0.5,-0.1,-0.7,-0.3,1.0,2021.0,1.0,3.0,16.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.004,0.5,0.028,0.016,29.0,14.0,-2.6,0.0,1.9,36.0,1.8,-15.6,1022.2,1033.3,0.3,0.33,0.0,0.0,23.250273691131824,2000.0,-0.8,-0.1,-0.7,-0.3,1.0,2021.0,1.0,3.0,17.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.004,0.5,0.025,0.018,32.0,17.0,-3.6,0.0,2.1,40.0,1.9,-15.2,1022.2,1033.3,0.0,0.03,0.0,0.0,20.731284181811915,2000.0,-2.3,-0.1,-0.7,-0.3,1.0,2021.0,1.0,3.0,18.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.003,0.5,0.021,0.022,38.0,18.0,-4.4,0.0,1.1,41.0,1.8,-15.7,1022.4,1033.6,0.6806939864565171,0.6163703161241401,0.0,0.0,22.353888035745612,2000.0,-3.5,-0.3,-0.7,-0.3,1.0,2021.0,1.0,3.0,19.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.5,0.018,0.025,34.0,17.0,-4.9,0.0,1.4,43.0,1.8,-15.5,1023.0,1034.2,0.6582289332229907,0.45673643859721125,0.0,0.0,22.69072531967059,2000.0,-4.6,-0.5,-0.8,-0.3,1.0,2021.0,1.0,3.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.6,0.013,0.03,36.0,18.0,-5.3,0.0,0.7,45.0,1.9,-15.3,1023.3,1034.5,0.408641277322924,0.17012916107085374,0.0,0.0,13.0,2000.0,-5.4,-0.7,-1.0,-0.3,0.9,2021.0,1.0,3.0,21.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.003,0.7,0.006,0.038,34.0,18.0,-5.9,0.0,1.1,50.0,2.0,-14.6,1023.1,1034.3,0.5984824915888529,0.11848083526042075,0.0,0.0,23.188032526122797,2000.0,-6.1,-0.9,-1.1,-0.3,0.9,2021.0,1.0,3.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.6,0.013,0.028,36.0,19.0,-5.3,0.0,3.2,44.0,1.8,-15.6,1022.8,1034.0,0.6568905798094695,0.16158075858073317,0.0,0.0,23.41193789189957,2000.0,-6.4,-1.1,-1.2,-0.3,0.9,2021.0,1.0,3.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.6,0.005,0.038,33.0,18.0,-6.2,0.0,0.5,48.0,1.8,-15.4,1023.1,1034.3,0.719806650406384,0.5928006536443249,0.0,0.0,24.87845397928332,2000.0,-7.0,-1.2,-1.3,-0.3,0.9,2021.0,1.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.6,0.011,0.031,36.0,18.0,-6.5,0.0,1.3,49.0,1.8,-15.4,1023.2,1034.4,0.7225571445626633,0.5408372972251598,0.0,0.0,24.38853638674378,2000.0,-7.3,-1.4,-1.4,-0.3,0.9,2021.0,1.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.6,0.008,0.034,32.0,18.0,-7.0,0.0,0.5,51.0,1.8,-15.4,1023.3,1034.6,0.6926887666615391,0.4789934392270325,0.0,0.0,24.201894105957408,2000.0,-7.6,-1.5,-1.5,-0.4,0.9,2021.0,1.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.7,0.006,0.037,31.0,19.0,-7.1,0.0,0.9,54.0,1.9,-14.8,1023.2,1034.5,0.6828031648208954,0.38949428398147035,0.0,0.0,23.66538571919942,2000.0,-7.8,-1.7,-1.6,-0.4,0.9,2021.0,1.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.7,0.004,0.04,33.0,19.0,-7.4,0.0,1.3,56.0,2.0,-14.6,1023.0,1034.3,0.6756036619284584,0.3407770115880808,0.0,0.0,23.221953072189635,2000.0,-7.9,-1.8,-1.7,-0.4,0.9,2021.0,1.0,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.7,0.01,0.033,38.0,21.0,-8.1,0.0,1.7,52.0,1.7,-16.2,1023.0,1034.3,0.6903740156128721,0.3650152855515145,0.0,0.0,23.64228530222418,2000.0,-8.1,-1.9,-1.8,-0.4,0.9,2021.0,1.0,4.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.7,0.01,0.033,36.0,21.0,-8.1,0.0,2.2,47.0,1.6,-17.4,1022.3,1033.6,0.7189453034635873,0.4099603921955932,0.0,0.0,24.26009188398244,2000.0,-8.0,-2.0,-1.9,-0.4,0.9,2021.0,1.0,4.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.7,0.003,0.04,38.0,22.0,-8.3,0.0,2.4,51.0,1.7,-16.6,1022.2,1033.5,0.6984451939907315,0.41000381196658253,0.0,0.0,22.212550662056046,2000.0,-8.0,-2.0,-1.9,-0.5,0.9,2021.0,1.0,4.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.8,0.002,0.045,37.0,22.0,-8.1,0.0,2.3,48.0,1.6,-17.2,1022.5,1033.8,0.0,0.0,0.0,0.0,19.9309708541483,2000.0,-7.8,-2.1,-2.0,-0.5,0.9,2021.0,1.0,4.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.9,0.003,0.047,40.0,21.0,-7.6,0.0,2.5,48.0,1.7,-16.7,1022.6,1033.9,0.3,0.2,0.0,0.0,10.0,2000.0,-6.1,-2.1,-2.0,-0.5,0.8,2021.0,1.0,4.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.004,0.9,0.005,0.044,44.0,24.0,-5.6,0.0,1.3,43.0,1.7,-16.2,1022.9,1034.1,0.8,0.56,0.0,0.0,26.114445410330617,2000.0,-3.3,-1.8,-1.9,-0.6,0.8,2021.0,1.0,4.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.9,0.008,0.042,46.0,27.0,-3.0,0.0,2.4,40.0,2.0,-14.7,1022.4,1033.5,1.0,1.17,0.0,0.0,16.0,2000.0,-0.2,-1.4,-1.7,-0.6,0.8,2021.0,1.0,4.0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.004,0.7,0.014,0.035,48.0,27.0,-1.5,0.0,2.4,40.0,2.2,-13.3,1021.2,1032.2,1.0,1.59,0.0,0.0,20.741593492363663,2000.0,2.1,-1.0,-1.5,-0.6,0.8,2021.0,1.0,4.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.6,0.02,0.025,35.0,20.0,-0.6,0.0,1.9,41.0,2.4,-12.2,1020.0,1031.0,1.0,1.67,0.0,0.0,19.543307752502287,2000.0,3.5,-0.6,-1.2,-0.6,0.8,2021.0,1.0,4.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.6,0.019,0.025,39.0,22.0,-0.4,0.0,1.6,40.0,2.4,-12.3,1019.2,1030.1,0.4,1.05,0.0,0.0,16.0,2000.0,2.5,-0.4,-1.1,-0.5,0.8,2021.0,1.0,4.0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.004,0.6,0.017,0.028,44.0,24.0,0.0,0.0,1.6,40.0,2.4,-12.0,1019.2,1030.1,0.0,0.58,0.0,0.0,14.0,2000.0,1.4,-0.2,-0.9,-0.5,0.8,2021.0,1.0,4.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.004,0.6,0.014,0.031,46.0,25.0,0.2,0.0,1.3,42.0,2.6,-11.2,1018.9,1029.8,0.1,0.39,0.0,0.0,14.0,2000.0,0.5,-0.1,-0.8,-0.5,0.7,2021.0,1.0,4.0,16.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.002,0.6,0.012,0.035,44.0,29.0,-0.3,0.0,1.2,51.0,3.0,-9.2,1018.5,1029.4,0.0,0.2,0.0,0.0,13.0,2000.0,-0.2,0.0,-0.7,-0.5,0.7,2021.0,1.0,4.0,17.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.003,0.7,0.007,0.043,43.0,23.0,-0.9,0.0,1.0,52.0,3.0,-9.5,1018.1,1029.1,0.0,0.03,0.0,0.0,11.0,2000.0,-0.7,0.0,-0.7,-0.4,0.7,2021.0,1.0,4.0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.004,0.7,0.003,0.051,40.0,25.0,-0.9,0.0,1.8,49.0,2.8,-10.2,1017.8,1028.8,0.05690287639730851,0.410805158389671,0.0,0.0,10.0,2000.0,-0.8,0.0,-0.6,-0.4,0.7,2021.0,1.0,4.0,19.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.004,0.7,0.002,0.048,40.0,22.0,-0.7,0.0,0.7,51.0,3.0,-9.6,1017.8,1028.7,0.01843855598408961,0.2833937704117844,0.0,0.0,9.0,2000.0,-0.9,0.0,-0.6,-0.4,0.7,2021.0,1.0,4.0,20.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.004,0.6,0.002,0.046,46.0,26.0,-0.5,0.0,2.3,57.0,3.4,-7.9,1017.4,1028.3,0.07329778246135188,0.3397116272280343,0.0,0.0,9.0,2000.0,-0.9,0.0,-0.6,-0.4,0.8,2021.0,1.0,4.0,21.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.004,0.7,0.002,0.049,48.0,28.0,-0.6,0.6743771341944012,2.6,54.0,3.2,-8.7,1017.8,1028.7,0.09120113628546722,0.3786629422958683,0.0,0.0,9.0,2000.0,-1.0,0.0,-0.6,-0.4,0.8,2021.0,1.0,4.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.004,0.7,0.002,0.048,49.0,28.0,-1.3,0.9850080580736176,1.0,69.0,3.8,-6.2,1018.0,1029.0,0.009721958049129675,0.12938508969143214,0.0,0.0,9.0,1361.0,-1.2,0.0,-0.6,-0.4,0.8,2021.0,1.0,4.0,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.004,0.6,0.008,0.035,46.0,27.0,-2.1,0.0,2.4,73.0,3.8,-6.2,1018.1,1029.1,0.14814062785372517,0.7894124220134628,0.0,0.0,10.300604962088173,1438.0,-1.5,0.0,-0.6,-0.4,0.8,2021.0,1.0,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.5,0.016,0.023,47.0,25.0,-2.5,0.6681375102320999,0.5,75.0,3.8,-6.3,1018.3,1029.3,0.09953248751975341,0.6662029811707342,0.0,0.0,9.0,1645.0,-1.6,0.0,-0.6,-0.4,0.8,2021.0,1.0,5.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.002,0.5,0.013,0.026,39.0,24.0,-2.5,0.9269982919258837,1.4,77.0,3.9,-5.9,1018.3,1029.3,0.10714566288302674,0.6448430839903736,0.0,0.0,9.0,1759.0,-1.7,-0.1,-0.6,-0.4,0.8,2021.0,1.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.002,0.6,0.007,0.032,45.0,29.0,-2.5,0.0,1.0,76.0,3.9,-6.1,1017.9,1028.9,0.0848592907628154,0.5251823881480746,0.0,0.0,12.0,1642.0,-2.1,-0.1,-0.6,-0.4,0.8,2021.0,1.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.6,0.013,0.026,43.0,28.0,-2.7,1.100758479473825,2.2,78.0,3.9,-6.0,1018.0,1029.0,0.10426016514605951,0.5364578296161469,0.0,0.0,12.0,1564.0,-2.5,-0.1,-0.6,-0.4,0.8,2021.0,1.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.6,0.022,0.015,44.0,29.0,-3.9,0.7859103955711362,2.7,82.0,3.8,-6.5,1018.2,1029.3,0.4010654789589916,0.6041503479910162,0.0,0.0,11.0,1530.0,-3.7,-0.2,-0.7,-0.4,0.8,2021.0,1.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.002,0.5,0.023,0.015,38.0,25.0,-4.2,0.0,3.7,80.0,3.6,-7.1,1018.6,1029.7,0.1553681889096934,0.47723249637611076,0.0,0.0,14.0,1953.0,-3.4,-0.3,-0.7,-0.4,0.8,2021.0,1.0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.004,0.4,0.024,0.014,34.0,20.0,-4.8,0.5012070399184267,2.5,77.0,3.3,-8.2,1019.7,1030.8,0.4507638471593802,0.5264972980885787,0.0,0.0,16.0,2000.0,-4.3,-0.4,-0.8,-0.4,0.8,2021.0,1.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.003,0.4,0.023,0.016,28.0,17.0,-5.6,0.13765147254753174,3.1,75.0,3.0,-9.3,1020.8,1032.0,0.0,0.01,0.0,0.0,7.0,2000.0,-4.9,-0.5,-0.9,-0.4,0.8,2021.0,1.0,5.0,8.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.004,0.5,0.019,0.021,30.0,17.0,-5.8,0.0,3.3,67.0,2.7,-10.9,1021.4,1032.6,0.8,0.28,0.0,0.0,16.8152397636819,2000.0,-4.6,-0.7,-0.9,-0.4,0.8,2021.0,1.0,5.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.5,0.02,0.021,36.0,19.0,-5.2,0.20357131303171627,3.9,46.0,1.9,-15.0,1021.6,1032.8,1.0,0.82,0.0,0.0,20.984705426381296,2000.0,-3.2,-0.7,-1.0,-0.4,0.8,2021.0,1.0,5.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.028,0.016,35.0,22.0,-4.6,0.6531758955320583,4.4,36.0,1.6,-17.4,1021.7,1032.9,1.0,1.45,0.0,0.0,19.301748526861147,2000.0,-0.3,-0.7,-1.0,-0.4,0.8,2021.0,1.0,5.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0034000000000000002,0.44000000000000006,0.0262,0.0172,31.2,16.4,-4.6,0.6486078379516584,4.4,33.0,1.4,-18.4,1020.8,1031.9,1.0,1.82,0.0,0.0,16.813165618545654,2000.0,2.5,-0.6,-1.0,-0.4,0.8,2021.0,1.0,5.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0032,0.42000000000000004,0.028800000000000003,0.016,29.8,14.8,-4.1,0.4053683430224737,4.8,34.0,1.5,-17.6,1019.7,1030.8,1.0,1.98,0.0,0.0,15.094490905342226,2000.0,3.3,-0.5,-1.0,-0.4,0.7,2021.0,1.0,5.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.033,0.012,30.0,12.0,-4.2,0.517782057830118,4.3,33.0,1.5,-18.1,1018.8,1029.9,0.9,1.69,0.0,0.0,16.149685911066044,2000.0,2.7,-0.4,-0.9,-0.4,0.7,2021.0,1.0,5.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.031,0.016,25.0,12.0,-3.8,0.30635119921362275,4.2,35.0,1.6,-17.0,1018.7,1029.8,0.7,0.74,0.0,0.0,20.509717741107906,2000.0,0.7,-0.3,-0.8,-0.4,0.7,2021.0,1.0,5.0,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.003,0.4,0.032,0.015,23.0,9.0,-3.6,0.3329693368827975,3.3,33.0,1.6,-17.5,1018.4,1029.5,1.0,1.15,0.0,0.0,20.66036971857271,2000.0,-0.7,-0.3,-0.8,-0.4,0.7,2021.0,1.0,5.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.031,0.015,25.0,9.0,-4.5,0.15337168448741068,3.6,31.0,1.4,-19.1,1018.1,1029.2,1.0,0.48,0.0,0.0,24.240504093730223,2000.0,-2.4,-0.3,-0.8,-0.4,0.7,2021.0,1.0,5.0,17.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0.4,0.029,0.018,22.0,10.0,-5.7,-0.05880729645559768,2.8,34.0,1.4,-19.0,1018.4,1029.6,0.2,0.04,0.0,0.0,20.21795450716455,2000.0,-4.1,-0.5,-0.9,-0.4,0.7,2021.0,1.0,5.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0.4,0.025,0.021,19.0,6.0,-6.5,0.12194329092744738,1.9,39.0,1.5,-18.2,1019.3,1030.5,0.6784588862620735,0.49494252317844456,0.0,0.0,21.547517341953935,2000.0,-5.1,-0.7,-1.0,-0.4,0.7,2021.0,1.0,5.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0.5,0.024,0.021,17.0,9.0,-7.1,0.2994678300783562,3.6,41.0,1.5,-18.1,1019.3,1030.5,0.68515022709816,0.442935520494693,0.0,0.0,19.86194887471821,2000.0,-6.0,-0.9,-1.1,-0.4,0.7,2021.0,1.0,5.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0.4,0.028,0.016,17.0,9.0,-7.6,-0.016678386247349408,4.9,43.0,1.5,-18.0,1019.2,1030.5,0.6913631750910332,0.4081324996821607,0.0,0.0,18.456259737472564,2000.0,-6.7,-1.1,-1.3,-0.4,0.7,2021.0,1.0,5.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.4,0.031,0.012,14.0,8.0,-8.5,-0.12304320584962625,2.5,51.0,1.6,-16.8,1018.9,1030.2,0.6049660519767253,0.15253026101468237,0.0,0.0,19.51115492293512,2000.0,-6.8,-1.3,-1.4,-0.4,0.7,2021.0,1.0,5.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.028,0.014,20.0,11.0,-9.5,-0.1426388069062341,0.9,53.0,1.6,-17.3,1018.7,1030.0,0.5524816897137645,-0.050131948207059907,0.0,0.0,21.081398919145258,2000.0,-7.3,-1.5,-1.5,-0.4,0.7,2021.0,1.0,5.0,23.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
